mz,intensity
306.31,0
306.349,0
306.37,0
306.39,0
306.409,0
306.43,0
306.44,0
306.45,0
306.479,0
306.49,0
306.53,0
306.539,0
306.56,0
306.59,0
306.61,0
306.63,0
306.64,0
306.65,0
306.69,0
306.71,0
306.719,0
306.75,0
306.76,0
306.789,0
306.799,0
306.81,0
306.849,0
306.87,0
306.88,0
306.909,0
306.919,0
306.93,0
306.969,0
306.979,0
307.01,0
307.03,0
307.05,0
307.07,0
307.08,1.32165868164547
307.11,0
307.12,0
307.13,0
307.15,0
307.17,0
307.19,0
307.21,0
307.25,0
307.27,0
307.28,0
307.289,0
307.32,0
307.33,0
307.359,0
307.38,0
307.409,0
307.43,0
307.44,0
307.46,0
307.469,0
307.51,0
307.53,0
307.539,0
307.55,0
307.58,0
307.59,0
307.62,0
307.63,0
307.65,0
307.68,0
307.69,0
307.73,0
307.74,0
307.76,0
307.789,0
307.81,0
307.83,0
307.84,0
307.849,0
307.87,0
307.909,0
307.919,0
307.93,0
307.969,0
307.979,0
307.99,0
308.03,0
308.05,0
308.07,0
308.08,0
308.11,0
308.12,0
308.13,0
308.15,0
308.17,0
308.19,0
308.21,0
308.25,0
308.27,0
308.28,0
308.289,0
308.31,0
308.34,0
308.349,0
308.39,0
308.4,0
308.409,0
308.45,0
308.46,0
308.479,0
308.5,0
308.51,0
308.55,0
308.56,0
308.57,0
308.599,0
308.63,0
308.65,0
308.659,0
308.69,0
308.7,0
308.73,0
308.74,0
308.75,0
308.789,0
308.799,0
308.81,0
308.83,0
308.87,0
308.89,0
308.9,0
308.909,0
308.93,0
308.969,0
308.979,0
308.99,0
309.03,0
309.05,0
309.07,0
309.09,0
309.11,0
309.13,0
309.14,0
309.15,0
309.17,0
309.19,0
309.23,0
309.25,0
309.27,0
309.28,0
309.289,1.60251115149513
309.31,0
309.33,0
309.349,0
309.38,0
309.39,0
309.43,0
309.44,0
309.46,0
309.49,0
309.5,0
309.53,0
309.55,0
309.56,0
309.58,0
309.59,0
309.63,0
309.64,0
309.65,0
309.68,0
309.69,0
309.719,0
309.74,0
309.77,0
309.789,0
309.799,0
309.83,0
309.84,0
309.849,0
309.89,0
309.909,0
309.919,0
309.95,0
309.969,0
309.979,0
310.01,0
310.03,0
310.039,0
310.05,0
310.09,0
310.11,0
310.12,0
310.13,0
310.15,0
310.17,0
310.19,0
310.219,0
310.23,0
310.27,0
310.289,0
310.299,0
310.31,0
310.33,0
310.349,0
310.38,0
310.409,0
310.419,0
310.45,0
310.469,0
310.479,0
310.49,0
310.51,0
310.55,0
310.57,0
310.58,0
310.61,0
310.63,0
310.64,0
310.67,0
310.69,0
310.7,0
310.73,0
310.74,0
310.75,0
310.789,0
310.799,0
310.81,0
310.83,0
310.87,0
310.88,0
310.89,0
310.909,0
310.95,0
310.969,0
310.979,0
311,0
311.03,0
311.05,0
311.06,0
311.09,0
311.11,0
311.12,0
311.15,0
311.17,0
311.18,0
311.19,0
311.21,0
311.23,0
311.25,0
311.289,0
311.299,0
311.31,0
311.33,0
311.37,0
311.38,0
311.4,0
311.43,0
311.45,0
311.469,0
311.49,0
311.5,0
311.53,0
311.539,0
311.57,0
311.59,0
311.599,0
311.61,0
311.64,0
311.67,0
311.69,0
311.7,0
311.71,0
311.74,0
311.77,0
311.789,0
311.799,0
311.83,0
311.84,0
311.87,0
311.88,0
311.89,0
311.909,0
311.95,0
311.96,0
311.969,0
312.01,0
312.03,0
312.05,0
312.07,0
312.08,1.3051379481249
312.09,0
312.11,0
312.14,0
312.17,0
312.18,0
312.19,0
312.21,0
312.23,0
312.26,0
312.289,0
312.299,0
312.31,0
312.34,0
312.349,0
312.38,0
312.4,0
312.43,0
312.44,0
312.469,0
312.479,0
312.51,0
312.52,0
312.55,0
312.57,0
312.58,0
312.61,0
312.62,0
312.65,0
312.659,0
312.69,0
312.71,0
312.73,0
312.74,0
312.76,0
312.789,0
312.81,0
312.82,0
312.83,0
312.87,0
312.88,0
312.89,0
312.909,0
312.95,0
312.96,0
312.979,0
312.99,0
313.03,0
313.039,0
313.05,0
313.09,0
313.099,0
313.12,0
313.13,0
313.159,0
313.19,0
313.2,0
313.21,0
313.23,0
313.25,0
313.289,0
313.299,0
313.31,0
313.33,0
313.37,0
313.38,0
313.39,0
313.409,0
313.45,0
313.46,0
313.49,0
313.5,0
313.51,0
313.53,0
313.57,0
313.58,0
313.599,0
313.62,0
313.65,0
313.67,0
313.68,0
313.7,0
313.73,0
313.75,0
313.77,0
313.78,0
313.81,0
313.83,0
313.849,0
313.87,0
313.88,0
313.89,0
313.909,0
313.94,0
313.95,0
313.969,0
314.01,0
314.03,0
314.039,0
314.07,0
314.09,0
314.099,0
314.11,0
314.15,0
314.159,0
314.17,0
314.19,0
314.219,0
314.23,0
314.25,0
314.27,0
314.289,0
314.33,0
314.34,0
314.349,0
314.39,0
314.4,0
314.419,0
314.45,0
314.46,0
314.49,0
314.5,0
314.51,0
314.55,0
314.57,0
314.58,0
314.59,0
314.61,0
314.64,0
314.659,0
314.69,0
314.71,0
314.73,0
314.74,0
314.77,0
314.789,0
314.81,0
314.82,0
314.83,0
314.87,0
314.88,0
314.89,0
314.93,0
314.94,0
314.95,0
314.969,0
315.01,0
315.03,0
315.05,1.3547001486866
315.06,0
315.07,0
315.09,0
315.13,0
315.14,0
315.15,0
315.17,0
315.19,0
315.21,0
315.23,0
315.25,0
315.27,0
315.31,0
315.32,0
315.33,0
315.359,0
315.38,0
315.39,0
315.43,0
315.44,0
315.469,0
315.479,0
315.49,0
315.52,0
315.53,0
315.56,0
315.57,0
315.61,0
315.62,0
315.64,0
315.65,0
315.69,0
315.7,0
315.73,0
315.75,0
315.76,0
315.789,0
315.81,0
315.82,0
315.849,0
315.87,0
315.89,0
315.9,0
315.909,0
315.95,0
315.969,0
315.979,0
315.99,0
316.03,0
316.05,0
316.06,0
316.07,0
316.09,0
316.11,0
316.14,0
316.17,0
316.18,0
316.19,0
316.21,0
316.24,0
316.25,0
316.27,0
316.299,0
316.33,0
316.349,0
316.359,0
316.37,0
316.39,0
316.43,0
316.44,0
316.469,0
316.479,0
316.49,0
316.52,0
316.53,0
316.56,0
316.59,0
316.61,0
316.62,0
316.64,0
316.67,0
316.68,0
316.71,0
316.719,0
316.73,0
316.77,0
316.78,0
316.81,0
316.83,0
316.84,0
316.87,0
316.88,0
316.89,0
316.93,0
316.95,0
316.969,0
316.979,0
316.99,0
317.03,0
317.05,0
317.07,0
317.08,0
317.09,0
317.11,0
317.15,0
317.159,0
317.17,0
317.21,0
317.219,0
317.24,0
317.25,0
317.27,0
317.31,0
317.32,0
317.34,0
317.37,0
317.39,0
317.4,0
317.419,0
317.43,0
317.469,0
317.479,0
317.51,0
317.52,0
317.55,0
317.56,0
317.58,0
317.59,0
317.61,0
317.63,0
317.67,0
317.69,0
317.7,0
317.719,0
317.73,0
317.77,0
317.78,0
317.81,0
317.82,0
317.849,0
317.87,0
317.88,0
317.89,0
317.909,0
317.95,0
317.969,0
317.99,0
318,0
318.01,0
318.05,0
318.07,0
318.09,0
318.11,0
318.12,0
318.13,0
318.15,0
318.17,0
318.19,0
318.21,0
318.25,0
318.26,0
318.27,0
318.31,0
318.32,0
318.349,0
318.359,0
318.39,0
318.4,0
318.409,0
318.45,0
318.46,0
318.49,0
318.5,0
318.52,0
318.55,0
318.56,0
318.57,0
318.59,0
318.62,0
318.63,0
318.67,0
318.69,0
318.71,0
318.719,0
318.74,0
318.77,0
318.78,0
318.789,0
318.83,0
318.84,0
318.849,0
318.87,0
318.89,0
318.909,0
318.95,0
318.969,0
318.979,0
318.99,0
319.03,0
319.05,0
319.07,0
319.08,0
319.11,0
319.12,0
319.13,0
319.15,0
319.17,0
319.19,0
319.23,0
319.24,0
319.25,0
319.27,0
319.299,0
319.33,0
319.34,0
319.349,0
319.39,0
319.409,0
319.419,0
319.44,0
319.469,0
319.479,0
319.51,0
319.52,0
319.53,0
319.56,0
319.57,0
319.61,0
319.62,0
319.65,0
319.659,0
319.69,0
319.71,0
319.719,0
319.75,0
319.77,0
319.78,0
319.799,0
319.83,0
319.849,0
319.87,0
319.88,0
319.89,0
319.93,0
319.94,0
319.969,0
319.979,0
319.99,0
320.03,0
320.05,0
320.07,0
320.09,0
320.11,0
320.12,1.37122088220717
320.13,0
320.15,0
320.17,0
320.19,0
320.219,0
320.25,0
320.26,0
320.27,0
320.289,0
320.33,0
320.34,0
320.349,0
320.39,0
320.4,0
320.409,0
320.45,0
320.46,0
320.469,0
320.51,0
320.52,0
320.539,0
320.57,0
320.58,0
320.59,0
320.63,0
320.65,0
320.659,0
320.68,0
320.71,0
320.73,0
320.74,0
320.75,0
320.77,0
320.81,0
320.83,0
320.84,0
320.849,0
320.87,0
320.909,0
320.919,0
320.93,0
320.969,0
320.979,0
320.99,0
321.03,0
321.05,0
321.06,0
321.09,0
321.099,0
321.13,0
321.14,0
321.15,0
321.17,0
321.19,0
321.21,0
321.25,0
321.26,0
321.27,0
321.289,0
321.32,0
321.33,0
321.349,0
321.39,0
321.409,0
321.419,0
321.45,0
321.46,0
321.49,0
321.5,0
321.52,0
321.55,0
321.56,0
321.58,0
321.599,0
321.63,0
321.64,0
321.65,0
321.67,0
321.7,0
321.71,0
321.74,0
321.75,0
321.77,0
321.81,0
321.83,0
321.849,0
321.859,0
321.89,0
321.9,0
321.909,0
321.93,0
321.969,0
321.99,0
322.01,0
322.03,0
322.05,0
322.06,0
322.09,0
322.11,0
322.13,0
322.14,0
322.15,0
322.17,0
322.19,0
322.219,0
322.25,0
322.27,0
322.28,0
322.289,0
322.33,0
322.34,0
322.37,0
322.39,0
322.409,0
322.419,0
322.45,0
322.469,0
322.479,0
322.5,0
322.53,0
322.539,0
322.57,0
322.59,0
322.599,0
322.63,0
322.65,0
322.659,0
322.69,0
322.71,0
322.73,0
322.74,0
322.75,0
322.77,0
322.81,0
322.83,0
322.84,0
322.849,0
322.89,0
322.909,0
322.919,0
322.95,0
322.96,0
322.99,0
323.01,0
323.03,1.68511481909797
323.039,0
323.05,0
323.09,0
323.11,0
323.13,0
323.14,0
323.15,0
323.18,0
323.19,0
323.21,0
323.23,0
323.27,0
323.289,0
323.299,0
323.31,0
323.33,0
323.37,0
323.38,0
323.409,0
323.419,0
323.44,0
323.469,0
323.479,0
323.51,0
323.52,0
323.53,0
323.55,0
323.59,0
323.599,0
323.63,0
323.64,0
323.65,0
323.69,0
323.71,0
323.719,0
323.75,0
323.76,0
323.789,0
323.799,0
323.83,0
323.849,0
323.859,0
323.89,0
323.9,0
323.909,0
323.95,0
323.969,0
323.99,0
324.01,0
324.03,0
324.039,0
324.05,0
324.09,0
324.11,0
324.13,0
324.15,0
324.159,0
324.17,0
324.19,0
324.21,0
324.23,0
324.26,0
324.289,0
324.299,0
324.31,0
324.349,0
324.359,0
324.39,0
324.4,0
324.419,0
324.45,0
324.46,0
324.49,0
324.51,0
324.52,0
324.55,0
324.56,0
324.57,0
324.61,0
324.62,0
324.65,0
324.659,0
324.69,0
324.7,0
324.73,0
324.75,0
324.77,0
324.78,0
324.789,0
324.82,0
324.849,0
324.859,0
324.89,0
324.909,0
324.919,0
324.95,0
324.96,0
324.969,0
325.01,0
325.03,0
325.05,0
325.07,0
325.08,0
325.09,0
325.12,0
325.15,0
325.159,0
325.18,0
325.19,0
325.219,0
325.23,0
325.27,0
325.28,0
325.31,0
325.32,0
325.33,0
325.349,0
325.39,0
325.4,0
325.409,0
325.45,0
325.46,0
325.469,0
325.51,0
325.52,0
325.539,0
325.57,0
325.58,0
325.61,0
325.63,0
325.64,0
325.67,0
325.68,0
325.71,0
325.73,0
325.74,0
325.77,0
325.789,0
325.799,0
325.83,0
325.849,0
325.859,0
325.89,0
325.9,0
325.909,0
325.94,0
325.95,0
325.99,0
326.01,0
326.03,0
326.05,0
326.07,0
326.09,0
326.099,0
326.11,0
326.15,0
326.17,0
326.18,0
326.19,0
326.219,0
326.23,0
326.25,0
326.289,0
326.299,0
326.32,0
326.33,0
326.37,0
326.38,0
326.39,0
326.43,0
326.44,0
326.46,0
326.49,0
326.5,0
326.52,0
326.53,0
326.55,0
326.58,0
326.59,0
326.62,0
326.65,0
326.659,0
326.69,0
326.7,0
326.73,0
326.75,0
326.76,0
326.77,0
326.789,0
326.81,0
326.84,0
326.87,0
326.89,0
326.9,0
326.909,0
326.94,0
326.969,0
326.979,0
327.01,0
327.03,0
327.05,0
327.06,0
327.09,0
327.099,0
327.11,0
327.15,0
327.17,0
327.18,0
327.21,0
327.23,0
327.24,49.4630761605815
327.26,0
327.27,0
327.289,0
327.31,0
327.33,0
327.37,0
327.39,0
327.4,0
327.43,0
327.45,0
327.46,0
327.479,0
327.49,0
327.53,0
327.539,0
327.55,0
327.58,0
327.61,0
327.62,0
327.65,0
327.659,0
327.69,0
327.7,0
327.73,0
327.75,0
327.77,0
327.78,0
327.81,0
327.83,0
327.84,0
327.849,0
327.89,0
327.909,0
327.919,0
327.93,0
327.96,0
327.99,0
328.01,0
328.03,0
328.05,1.40426234924831
328.06,1.42078308276887
328.07,0
328.09,0
328.12,0
328.13,0
328.17,0
328.18,0
328.19,0
328.23,0
328.24,9.03684123575087
328.25,0
328.27,0
328.289,0
328.31,0
328.34,0
328.349,0
328.37,0
328.409,0
328.419,0
328.45,0
328.46,0
328.469,0
328.5,0
328.51,0
328.55,0
328.56,0
328.59,0
328.61,0
328.63,0
328.65,0
328.659,0
328.69,0
328.7,0
328.71,0
328.75,0
328.76,0
328.789,0
328.799,0
328.81,0
328.849,0
328.87,0
328.89,0
328.9,0
328.919,0
328.93,0
328.969,0
328.979,0
329.01,0
329.03,0
329.05,0
329.06,0
329.09,0
329.099,0
329.11,0
329.13,0
329.159,0
329.17,0
329.19,0
329.23,0
329.24,0
329.25,1.09036841235751
329.27,0
329.289,0
329.31,0
329.33,0
329.349,0
329.39,0
329.4,0
329.409,0
329.45,0
329.46,0
329.469,0
329.49,0
329.51,0
329.55,0
329.56,0
329.58,0
329.61,0
329.62,0
329.65,0
329.659,0
329.68,0
329.71,0
329.719,0
329.75,0
329.77,0
329.78,0
329.81,0
329.83,0
329.84,0
329.849,0
329.89,0
329.909,0
329.919,0
329.93,0
329.969,0
329.979,0
330.01,0
330.03,0
330.05,0
330.06,0
330.07,0
330.09,0
330.13,0
330.14,0
330.15,0
330.17,0
330.19,0
330.23,0
330.25,0
330.26,0
330.27,0
330.289,0
330.32,0
330.33,0
330.359,0
330.37,0
330.39,0
330.43,0
330.45,0
330.46,0
330.479,0
330.49,0
330.53,0
330.539,0
330.56,0
330.57,0
330.599,0
330.62,0
330.65,0
330.659,0
330.69,0
330.7,0
330.71,0
330.75,0
330.76,0
330.789,0
330.799,0
330.81,0
330.84,0
330.849,0
330.89,0
330.9,0
330.93,0
330.94,0
330.969,0
330.99,0
331,0
331.03,0
331.05,0
331.06,0
331.07,0
331.11,0
331.13,0
331.14,0
331.15,0
331.18,0
331.19,0
331.21,0
331.25,0
331.27,1.75119775318024
331.28,0
331.289,0
331.31,0
331.33,0
331.349,0
331.39,0
331.4,0
331.43,0
331.44,0
331.469,0
331.479,0
331.49,0
331.52,0
331.55,0
331.56,0
331.59,0
331.599,0
331.61,0
331.65,0
331.67,0
331.68,0
331.71,0
331.719,0
331.75,0
331.77,0
331.78,0
331.81,0
331.82,0
331.83,0
331.87,0
331.88,0
331.89,0
331.93,0
331.95,0
331.96,0
331.969,0
331.99,0
332.03,0
332.05,0
332.06,0
332.09,0
332.099,0
332.11,0
332.13,0
332.15,0
332.17,0
332.19,0
332.21,0
332.25,0
332.27,0
332.28,0
332.289,0
332.31,0
332.33,0
332.359,0
332.37,0
332.39,0
332.43,0
332.44,0
332.46,0
332.469,0
332.51,0
332.52,0
332.53,0
332.57,0
332.58,0
332.59,0
332.61,0
332.65,0
332.659,0
332.69,0
332.7,0
332.73,0
332.75,0
332.77,0
332.789,0
332.799,0
332.81,0
332.83,0
332.849,0
332.89,0
332.9,0
332.909,0
332.95,0
332.96,0
332.969,0
332.99,0
333.03,0
333.05,0
333.06,0
333.07,0
333.09,0
333.12,0
333.13,0
333.15,0
333.17,0
333.2,0
333.21,0
333.25,0
333.27,0
333.28,0
333.289,0
333.31,0
333.34,0
333.359,0
333.37,0
333.39,0
333.43,0
333.44,0
333.46,0
333.469,0
333.51,0
333.53,0
333.55,0
333.57,0
333.58,0
333.599,0
333.61,0
333.65,0
333.67,0
333.68,0
333.71,0
333.73,0
333.74,0
333.77,0
333.78,0
333.81,0
333.83,0
333.849,0
333.859,0
333.87,0
333.909,0
333.93,0
333.94,0
333.969,0
333.99,0
334,0
334.01,0
334.05,0
334.06,0
334.09,0
334.099,0
334.13,0
334.14,0
334.15,0
334.17,0
334.19,0
334.21,0
334.23,0
334.27,0
334.28,0
334.289,0
334.31,0
334.349,0
334.359,0
334.39,0
334.4,0
334.43,0
334.44,0
334.469,0
334.49,0
334.5,0
334.53,0
334.539,0
334.57,0
334.58,0
334.61,0
334.62,0
334.63,0
334.67,0
334.69,0
334.7,0
334.71,0
334.75,0
334.76,0
334.789,0
334.81,0
334.82,0
334.83,0
334.859,0
334.87,0
334.9,0
334.93,0
334.95,0
334.969,0
334.979,0
335.01,0
335.02,0
335.05,0
335.07,0
335.09,0
335.11,0
335.12,0
335.13,0
335.15,0
335.17,0
335.19,0
335.219,0
335.23,0
335.25,0
335.289,0
335.299,0
335.31,0
335.33,0
335.359,0
335.37,0
335.4,0
335.43,0
335.44,0
335.46,0
335.479,0
335.51,0
335.52,0
335.53,0
335.57,0
335.58,0
335.59,0
335.63,0
335.64,0
335.67,0
335.68,0
335.71,0
335.719,0
335.73,0
335.77,0
335.789,0
335.81,0
335.82,0
335.849,0
335.859,0
335.89,0
335.9,0
335.93,0
335.94,0
335.95,0
335.979,0
336.01,0
336.02,0
336.05,0
336.07,0
336.08,0
336.11,0
336.12,3.58499917396332
336.13,0
336.15,0
336.17,0
336.19,0
336.21,0
336.23,0
336.25,0
336.289,0
336.299,0
336.31,0
336.33,0
336.349,0
336.38,0
336.409,0
336.419,0
336.45,0
336.46,0
336.469,0
336.51,0
336.53,0
336.539,0
336.55,0
336.59,0
336.61,0
336.62,0
336.65,0
336.659,0
336.69,0
336.71,0
336.719,0
336.73,0
336.77,0
336.789,0
336.799,0
336.81,0
336.849,0
336.859,0
336.87,0
336.9,0
336.93,0
336.94,0
336.96,0
336.99,0
337.01,0
337.03,0
337.05,0
337.07,0
337.08,0
337.11,0
337.12,2.74244176441434
337.13,0
337.15,0
337.19,0
337.2,0
337.21,0
337.23,0
337.26,0
337.289,0
337.31,0
337.32,0
337.33,0
337.349,0
337.38,0
337.39,0
337.409,0
337.45,0
337.46,0
337.49,0
337.5,0
337.51,0
337.539,0
337.55,0
337.59,0
337.599,0
337.61,0
337.65,0
337.659,0
337.67,0
337.7,0
337.71,0
337.75,0
337.77,0
337.789,0
337.799,0
337.81,0
337.849,0
337.859,0
337.87,0
337.89,0
337.93,0
337.95,0
337.96,0
337.969,0
338.01,0
338.02,0
338.05,0
338.07,0
338.09,0
338.099,0
338.12,0
338.13,0
338.17,0
338.18,0
338.19,0
338.21,0
338.23,0
338.25,0
338.27,0
338.31,0
338.32,0
338.33,0
338.349,0
338.39,0
338.4,0
338.409,0
338.44,0
338.45,0
338.479,0
338.51,0
338.52,0
338.539,0
338.55,0
338.57,0
338.61,0
338.62,0
338.65,0
338.67,0
338.69,0
338.71,0
338.719,0
338.75,0
338.77,0
338.78,0
338.789,0
338.83,0
338.849,0
338.859,0
338.87,0
338.909,0
338.919,0
338.93,0
338.969,0
338.99,0
339,0
339.01,0
339.05,0
339.07,0
339.09,0
339.099,1.61903188501569
339.11,0
339.13,0
339.17,0
339.18,0
339.21,0
339.219,0
339.25,0
339.26,0
339.27,0
339.31,0
339.33,0
339.34,0
339.349,0
339.38,0
339.39,0
339.43,0
339.44,0
339.46,0
339.49,0
339.5,0
339.53,0
339.539,0
339.56,0
339.59,0
339.599,0
339.63,0
339.64,0
339.67,0
339.69,0
339.71,0
339.719,0
339.75,0
339.77,0
339.78,0
339.789,0
339.83,0
339.84,0
339.87,0
339.88,0
339.89,0
339.919,0
339.95,0
339.969,0
339.99,0
340,0
340.01,0
340.05,0
340.07,0
340.09,0
340.11,0
340.12,0
340.13,0
340.17,0
340.18,0
340.21,0
340.219,0
340.25,0
340.26,0
340.27,0
340.31,0
340.33,0
340.34,0
340.349,0
340.37,0
340.409,0
340.419,0
340.44,0
340.45,0
340.479,0
340.49,0
340.51,0
340.55,0
340.56,0
340.58,0
340.59,0
340.63,0
340.64,0
340.67,0
340.69,0
340.71,0
340.73,0
340.74,0
340.75,0
340.77,0
340.789,0
340.83,0
340.84,0
340.849,0
340.89,0
340.909,0
340.919,0
340.93,0
340.96,0
340.99,0
341.01,0
341.03,0
341.039,0
341.05,0
341.07,0
341.11,0
341.12,1.42078308276887
341.13,1.07384767883694
341.15,0
341.17,0
341.21,0
341.219,0
341.23,0
341.25,0
341.27,0
341.31,0
341.32,0
341.33,0
341.359,0
341.39,0
341.4,0
341.43,0
341.44,0
341.469,0
341.479,0
341.49,0
341.51,0
341.55,0
341.56,0
341.59,0
341.599,0
341.61,0
341.65,0
341.67,0
341.69,0
341.7,0
341.73,0
341.74,0
341.77,0
341.78,0
341.81,0
341.82,0
341.849,0
341.87,0
341.88,0
341.89,0
341.909,0
341.95,0
341.969,0
341.979,0
342.01,0
342.03,0
342.05,0
342.06,0
342.08,0
342.11,0
342.13,0
342.14,0
342.15,0
342.17,0
342.21,0
342.219,0
342.23,0
342.25,0
342.28,0
342.289,0
342.31,0
342.33,0
342.349,0
342.39,0
342.4,0
342.43,0
342.45,0
342.469,0
342.479,0
342.49,0
342.51,0
342.539,0
342.56,0
342.57,0
342.59,0
342.63,0
342.65,0
342.67,0
342.68,0
342.69,0
342.73,0
342.74,0
342.75,0
342.789,0
342.799,0
342.83,0
342.84,0
342.859,0
342.89,0
342.909,0
342.919,0
342.95,0
342.96,0
342.969,0
343.01,0
343.03,0
343.039,0
343.05,0
343.09,0
343.11,0
343.13,0
343.14,1.37122088220717
343.15,0
343.17,0
343.21,0
343.23,0
343.24,0
343.25,0
343.27,0
343.289,0
343.31,0
343.34,0
343.349,0
343.38,0
343.409,0
343.419,0
343.45,0
343.469,0
343.479,0
343.5,0
343.52,0
343.55,0
343.57,0
343.59,0
343.599,0
343.63,0
343.65,0
343.659,0
343.69,0
343.71,0
343.719,0
343.73,0
343.76,0
343.789,0
343.81,0
343.82,0
343.83,0
343.87,0
343.89,0
343.9,0
343.909,0
343.95,0
343.969,0
343.99,0
344.01,0
344.03,0
344.039,0
344.05,0
344.07,0
344.11,0
344.13,0
344.14,0
344.15,0
344.17,0
344.19,0
344.23,0
344.24,0
344.25,0
344.27,0
344.299,0
344.31,0
344.33,0
344.37,0
344.38,0
344.4,0
344.43,0
344.45,0
344.46,0
344.479,0
344.49,0
344.53,0
344.539,0
344.55,0
344.58,0
344.59,0
344.63,0
344.65,0
344.67,0
344.68,0
344.71,0
344.73,0
344.75,0
344.76,0
344.77,0
344.799,0
344.81,0
344.84,0
344.87,0
344.88,0
344.89,0
344.93,0
344.95,0
344.96,0
344.969,0
345.01,0
345.03,0
345.039,0
345.05,0
345.07,0
345.11,0
345.13,0
345.15,0
345.159,0
345.17,0
345.2,0
345.21,0
345.25,0
345.26,0
345.27,0
345.299,0
345.31,0
345.34,0
345.349,0
345.37,0
345.39,0
345.43,0
345.44,0
345.46,0
345.49,0
345.5,0
345.53,0
345.539,0
345.57,0
345.58,0
345.61,0
345.62,0
345.64,0
345.65,0
345.68,0
345.71,0
345.719,0
345.74,0
345.77,0
345.789,0
345.81,0
345.82,0
345.83,0
345.87,0
345.89,0
345.909,0
345.919,0
345.93,0
345.969,0
345.99,0
346.01,0
346.03,0
346.05,0
346.06,19.4283826201883
346.08,0
346.09,0
346.13,0
346.14,0
346.15,0
346.17,0
346.19,0
346.21,0
346.25,0
346.26,0
346.27,0
346.299,0
346.33,0
346.34,0
346.37,0
346.38,0
346.409,0
346.419,0
346.44,0
346.45,0
346.49,0
346.5,0
346.53,0
346.55,0
346.56,0
346.59,0
346.61,0
346.62,0
346.65,0
346.67,0
346.69,0
346.71,0
346.719,0
346.75,0
346.76,0
346.77,0
346.789,0
346.83,0
346.849,0
346.87,0
346.88,0
346.89,0
346.909,0
346.93,0
346.969,0
346.979,0
347.01,0
347.03,0
347.05,0
347.06,1.75119775318024
347.07,0
347.09,0
347.13,0
347.14,0
347.15,0
347.17,0
347.19,0
347.219,0
347.25,0
347.26,0
347.27,0
347.299,0
347.31,0
347.349,0
347.359,0
347.39,0
347.4,0
347.409,0
347.43,0
347.45,0
347.49,0
347.5,0
347.53,0
347.539,0
347.57,0
347.58,0
347.599,0
347.63,0
347.64,0
347.65,0
347.68,0
347.69,0
347.71,0
347.75,0
347.76,0
347.77,0
347.81,0
347.82,0
347.83,0
347.87,0
347.89,0
347.909,0
347.919,0
347.93,0
347.95,0
347.99,0
348.01,0
348.03,0
348.05,0
348.07,2.44506856104411
348.08,0
348.09,0
348.13,0
348.14,0
348.15,0
348.17,0
348.19,0
348.21,0
348.25,0
348.26,0
348.27,0
348.299,0
348.31,0
348.33,0
348.349,0
348.37,0
348.4,0
348.43,0
348.45,0
348.469,0
348.479,0
348.49,0
348.53,0
348.539,0
348.55,0
348.59,0
348.599,0
348.63,0
348.64,0
348.67,0
348.68,0
348.71,0
348.719,0
348.75,0
348.76,0
348.77,0
348.799,0
348.81,0
348.849,0
348.87,0
348.88,0
348.909,0
348.919,0
348.93,0
348.95,0
348.979,0
349.01,0
349.03,0
349.05,0
349.06,0
349.07,0
349.11,0
349.12,0
349.15,0
349.159,0
349.17,0
349.19,0
349.21,0
349.23,0
349.27,0
349.28,0
349.289,0
349.31,0
349.34,0
349.349,0
349.39,0
349.4,0
349.43,0
349.44,0
349.469,0
349.49,0
349.51,0
349.52,0
349.539,0
349.57,0
349.59,0
349.599,0
349.61,0
349.65,0
349.659,0
349.67,0
349.71,0
349.73,0
349.74,0
349.77,0
349.789,0
349.81,0
349.82,0
349.83,0
349.87,0
349.88,0
349.89,0
349.93,0
349.94,0
349.969,0
349.979,0
349.99,0
350.03,0
350.05,0
350.07,0
350.09,0
350.11,0
350.12,0
350.15,0
350.159,0
350.17,0
350.19,0
350.21,0
350.23,0
350.25,0
350.28,0
350.289,0
350.33,0
350.34,0
350.359,0
350.37,0
350.39,0
350.419,0
350.43,0
350.46,0
350.479,0
350.51,0
350.53,0
350.539,0
350.55,0
350.59,0
350.599,0
350.63,0
350.64,0
350.67,0
350.68,0
350.71,0
350.719,0
350.75,0
350.77,0
350.78,0
350.789,0
350.81,0
350.83,0
350.87,0
350.88,0
350.909,0
350.919,0
350.95,0
350.96,0
350.979,0
351.01,0
351.03,0
351.05,0
351.06,0
351.09,0
351.11,0
351.12,0
351.15,0
351.159,2.49463076160582
351.17,0
351.19,0
351.21,0
351.23,0
351.25,0
351.289,0
351.31,0
351.33,0
351.34,0
351.349,0
351.39,0
351.4,0
351.409,0
351.44,0
351.45,0
351.49,0
351.5,0
351.51,0
351.55,0
351.56,0
351.57,0
351.599,0
351.63,0
351.65,0
351.659,0
351.69,0
351.7,0
351.719,0
351.75,0
351.77,0
351.78,0
351.81,0
351.82,0
351.83,0
351.87,0
351.88,0
351.89,0
351.93,0
351.94,0
351.95,0
351.979,0
351.99,0
352.03,0
352.039,0
352.07,0
352.09,0
352.11,0
352.13,0
352.14,0
352.17,0
352.18,0
352.19,0
352.21,0
352.23,0
352.25,0
352.28,0
352.31,0
352.32,0
352.33,0
352.359,0
352.39,0
352.409,0
352.419,0
352.45,0
352.46,0
352.49,0
352.51,0
352.52,0
352.55,0
